id,PredictionString,none
557a70442928_image,opacity 0.000104368002 670 1081 1007 1513 opacity 0.000109255001 501 2931 1651 3320 opacity 0.000110089997 466 1902 1376 2507 opacity 0.000111162997 976 718 1411 1063 opacity 0.000112057001 1899 2581 3080 3311 opacity 0.000113964001 399 1677 790 2343 opacity 0.000119805001 2263 1902 2884 2334 opacity 0.000120937999 2636 1820 3071 2231 opacity 0.000123381993 164 199 1025 843 opacity 0.000127077001 2441 916 2627 1068 opacity 0.000127791995 2614 1210 2867 1608 opacity 0.000127912004 1717 393 2001 731 opacity 0.000129460997 1802 1306 2929 2278 opacity 0.000132203 1109 1470 1464 2097 opacity 0.000137448005 2485 934 2671 1111 opacity 0.000145434999 1669 0 2663 199 opacity 0.000150084001 1016 787 1455 1197 opacity 0.000151396001 2512 1115 3053 2170 opacity 0.000154734007 666 1262 985 1721 opacity 0.000159264004 0 878 217 1548 opacity 0.000160098003 493 3112 1424 3320 opacity 0.000164031997 115 0 1411 1133 opacity 0.000169753999 2192 1297 3328 2334 opacity 0.000175476001 2565 1850 2867 2187 opacity 0.000176072004 2458 1893 3248 2905 opacity 0.000176311005 790 1072 1136 1370 opacity 0.000178456001 785 1037 1300 1634 opacity 0.000187397003 1970 1085 2281 1625 opacity 0.000192403997 683 1444 1198 1989 opacity 0.000192760999 2374 1076 2915 1928 opacity 0.000200271999 1899 0 2707 121 opacity 0.000208259007 510 2002 714 2252 opacity 0.000227331999 155 0 1260 571 opacity 0.000240802998 1269 4 2308 903 opacity 0.000241995003 2654 1232 2840 1491 opacity 0.000241995003 2068 878 2645 1833 opacity 0.00025582299 2387 1984 3044 2473 opacity 0.000258446002 479 1349 967 2179 opacity 0.000307322014 737 1107 1140 1565 opacity 0.000319957995 617 1124 1047 1829 opacity 0.000336884987 493 1919 852 2282 opacity 0.000407218991 2711 1297 2844 1500 opacity 0.000431060995 2032 1288 2263 1591 opacity 0.000432967994 0 2278 728 3320 opacity 0.000439166994 1952 1893 2986 2421 opacity 0.000497817993 2006 1210 2512 1993 opacity 0.000582217996 2032 1816 2609 2213 opacity 0.000585555972 590 1712 1451 2317 opacity 0.000799179019 475 1733 932 2252 opacity 0.000846863026 1154 1833 1362 2079 opacity 0.000914574019 2006 1245 2334 1708 opacity 0.000939845981 430 1297 1518 2291 opacity 0.001034740009 1109 830 1416 1111 opacity 0.001242639963 466 1842 1154 2330 opacity 0.001341819996 2481 1617 3080 2222 opacity 0.001453400007 2103 1954 3168 3225 opacity 0.001757620019 2103 921 2884 2123 opacity 0.00175857998 1056 1677 1407 2110 opacity 0.002134320093 2450 1842 3106 2352 opacity 0.002277370077 901 1379 1424 2101 opacity 0.003227229929 639 1172 1278 2101 opacity 0.004650120158 2050 1647 2778 2179 opacity 0.005226139911 515 1569 1189 2196 opacity 0.00632095011 2157 1777 3133 2602 opacity 0.011970500462 2245 1366 2973 2170 opacity 0.015808099881 719 1604 1380 2127 opacity 0.077392600477 2183 1755 3026 2257 none 0.7052840501070022 0 0 1 1,0.7052840501070022
36141cda67ad_image,opacity 0.000103890998 3059 1686 3622 2329 opacity 0.000103890998 1264 1278 1601 1663 opacity 0.000111519999 961 3272 1965 3480 opacity 0.000117718999 1264 965 1678 1613 opacity 0.00012207 3335 662 3500 893 opacity 0.000124811995 0 852 160 2121 opacity 0.000127912004 6 1989 271 3408 opacity 0.000129460997 1159 770 1518 1323 opacity 0.000129699998 1314 430 1590 693 opacity 0.000138402 1402 1441 2175 2393 opacity 0.000141262994 3020 507 3561 1382 opacity 0.000157714006 2738 390 3462 1513 opacity 0.000162482 1695 421 2126 1160 opacity 0.000166415994 4019 1840 4240 3299 opacity 0.000170587999 1281 539 1618 1146 opacity 0.000180721006 922 2460 1778 3480 opacity 0.000186563004 3169 1513 3600 2157 opacity 0.000187635 3274 1196 3798 2248 opacity 0.000196933994 1292 159 1905 684 opacity 0.000202894007 1419 363 1894 816 opacity 0.000214576998 3191 1740 3975 2791 opacity 0.000216007 1469 54 2131 734 opacity 0.000216842003 3312 1803 3633 2220 opacity 0.000222920993 999 1187 1502 2084 opacity 0.00023818 1297 335 1783 974 opacity 0.000244855997 1319 698 1734 1260 opacity 0.000245094008 3009 1137 3622 2152 opacity 0.000245333009 1176 1550 1607 2184 opacity 0.000247716991 2650 1631 3467 2488 opacity 0.000260353001 1209 1078 1579 1713 opacity 0.000268936012 1319 1287 1805 1722 opacity 0.000283480011 2705 1305 3445 2266 opacity 0.000284195004 2639 675 3368 2112 opacity 0.000303267996 1513 331 1822 648 opacity 0.000382900005 3346 1912 3677 2329 opacity 0.000397205004 1264 1994 1816 2415 opacity 0.000457048009 3329 1459 3975 2483 opacity 0.000477552006 1391 263 2021 1060 opacity 0.000529766025 2838 1482 4218 2673 opacity 0.000687599008 1353 779 2148 2266 opacity 0.000724792015 1016 698 1551 1826 opacity 0.000758647977 1082 1858 1640 2542 opacity 0.000860214001 1579 313 2059 902 opacity 0.00089168502 1535 440 2081 1396 opacity 0.001095770043 1204 1649 1999 2483 opacity 0.001146320021 1292 752 1562 1128 opacity 0.001202580053 1281 322 2043 1600 opacity 0.001209259965 1336 494 1507 684 opacity 0.001228329958 1248 535 1761 1455 opacity 0.001247409964 1159 1378 1546 1994 opacity 0.00127506 966 344 2324 2392 opacity 0.001358030015 2551 992 3925 2470 opacity 0.001518249977 1491 272 1976 711 opacity 0.001817699987 1264 847 1524 1223 opacity 0.001851079985 3114 798 3721 2338 opacity 0.001983640017 1209 1305 1645 1849 opacity 0.002241129987 1226 1146 1811 1971 opacity 0.002763750032 2926 1813 3732 2533 opacity 0.002843860071 1021 1165 2092 2501 opacity 0.003091810038 1204 693 1584 1595 opacity 0.00361251994 1032 1405 1540 2474 opacity 0.004131319933 2777 385 3682 2374 opacity 0.004516600166 1314 856 1535 1074 opacity 0.006057740189 3290 1813 3798 2524 opacity 0.013725300319 1143 607 1916 2166 opacity 0.027160599828 1143 1269 1745 2347 opacity 0.027816800401 2838 1400 3704 2420 opacity 0.0527038984 1137 929 1623 2098 opacity 0.092163100839 3219 1495 3721 2424 none 0.5096849888563155 0 0 1 1,0.5096849888563155
2413a23a5477_image,opacity 0.000101088997 1468 1958 2581 2320 opacity 0.000107407999 2032 1408 2707 2272 opacity 0.000107467 1564 453 1976 1015 opacity 0.000118910997 594 517 988 988 opacity 0.000120639997 612 553 863 861 opacity 0.000120819001 1785 0 2721 465 opacity 0.000131010995 66 665 1007 1803 opacity 0.000138878997 1283 1746 2434 2293 opacity 0.000139116994 1593 1350 2375 1891 opacity 0.000162721 1829 671 2788 1831 opacity 0.000173806999 524 894 863 1305 opacity 0.000184297998 376 1148 719 1631 opacity 0.00019002 2080 1232 2460 1722 opacity 0.000192164996 1693 1680 2659 2302 opacity 0.000203371004 774 1081 1298 1719 opacity 0.000204205993 686 402 1272 1063 opacity 0.000205397999 258 734 749 1680 opacity 0.000235914995 513 1051 996 1483 opacity 0.000249147008 601 556 1198 1251 opacity 0.000253200997 1991 731 2404 1362 opacity 0.000263452996 1519 465 2131 1522 opacity 0.000263928989 1796 423 2478 1284 opacity 0.000394105999 1999 1118 2530 1849 opacity 0.000422715995 1530 906 2238 1740 opacity 0.000477076013 1611 402 2286 1100 opacity 0.000611782016 513 541 870 1069 opacity 0.000644207001 328 1054 841 1710 opacity 0.000826359028 560 305 1316 1405 opacity 0.000935555028 701 1169 1099 1607 opacity 0.000959396013 358 1145 1213 1846 opacity 0.001000400051 1571 1402 2552 2217 opacity 0.00128077995 686 834 1224 1637 opacity 0.001510620001 1711 692 2331 1393 opacity 0.002946849912 450 453 922 1281 opacity 0.004531859886 1962 761 2504 1668 opacity 0.009986880235 1766 870 2393 1601 opacity 0.010063200258 1634 955 2493 1945 opacity 0.012176499702 553 1069 1151 1680 opacity 0.012206999585 424 640 855 1535 opacity 0.030288700014 383 873 1044 1686 opacity 0.253906011581 472 511 1143 1604 opacity 0.295653998852 1630 501 2404 1686 none 0.0029247879981995 0 0 1 1,0.0029247879981995
c263b1e9aa64_image,opacity 0.000106095998 350 1390 799 1849 opacity 0.000107585998 55 2159 1178 2801 opacity 0.000111938003 700 1459 1204 1969 opacity 0.000118135998 1682 361 2371 1131 opacity 0.000121056997 1952 503 2404 1160 opacity 0.000121295001 2123 1160 2459 1608 opacity 0.000134229995 463 1437 1025 1911 opacity 0.000135659997 2036 514 2204 656 opacity 0.000219822003 2061 536 2178 635 opacity 0.000255107996 449 784 1014 1627 opacity 0.000259875989 2178 1641 2393 1926 opacity 0.000276803999 1777 1539 2616 2093 opacity 0.000277042011 420 1233 905 1773 opacity 0.000313044002 628 594 773 748 opacity 0.000360965991 602 912 1167 1743 opacity 0.000400543009 2072 999 2452 1481 opacity 0.000437020994 2145 886 2532 1623 opacity 0.000491141982 252 930 916 1835 opacity 0.000534058025 1569 438 2328 1751 opacity 0.000559806998 2102 638 2678 1995 opacity 0.000685214996 1635 883 2364 1999 opacity 0.000777720998 2101 1401 2568 1980 opacity 0.000780582021 533 1152 1007 1685 opacity 0.001358989975 540 1240 1211 2006 opacity 0.001540179946 1773 1568 2207 2013 opacity 0.00154305005 299 1306 956 1984 opacity 0.001672739978 1832 780 2426 1627 opacity 0.001796719967 2138 1554 2437 1889 opacity 0.001983640017 1835 449 2492 1371 opacity 0.003208159935 1868 1408 2444 1984 opacity 0.003801350016 2029 697 2496 1783 opacity 0.005317689851 394 445 1153 1853 opacity 0.008499150164 1948 1065 2554 2002 opacity 0.279296994209 1810 543 2525 1977 opacity 0.331299006939 427 1080 1084 1867 none 0.0083017170429229 0 0 1 1,0.0083017170429229
4fe0444d7fc5_image,opacity 0.000100732002 2217 1377 2979 1732 opacity 0.000100732002 785 723 1028 1000 opacity 0.000101388003 2516 900 2841 1321 opacity 0.000105441002 1966 0 2873 539 opacity 0.000105858002 561 1408 1009 1697 opacity 0.000111341004 1939 1386 2645 1725 opacity 0.000114679002 2610 1324 2916 1601 opacity 0.000118971002 1111 1171 1366 1451 opacity 0.000119746001 1193 791 1566 1535 opacity 0.000123858001 16 1445 600 2392 opacity 0.000126243001 989 551 1562 1501 opacity 0.000142694 655 1321 836 1511 opacity 0.000151872999 2064 439 2496 710 opacity 0.000151872999 1016 1196 1279 1470 opacity 0.000161885997 918 748 1169 1025 opacity 0.000172972999 663 508 1103 1075 opacity 0.000180243995 2527 919 2998 1607 opacity 0.000188827995 600 1377 891 1638 opacity 0.000194430002 1872 828 2645 1532 opacity 0.000215530003 534 642 1036 1458 opacity 0.000216126005 2351 919 2775 1352 opacity 0.000222086994 2457 648 2637 853 opacity 0.000236034 2488 467 2987 1483 opacity 0.000267029012 573 1096 958 1607 opacity 0.000276326988 2162 1028 2771 1489 opacity 0.000278710999 1083 1265 1334 1501 opacity 0.000284909998 777 810 1028 1103 opacity 0.000303984008 2417 1327 2928 1663 opacity 0.000306845002 1075 533 1491 969 opacity 0.000332831987 644 1236 922 1526 opacity 0.000388860994 1099 1168 1554 1654 opacity 0.000400304998 836 685 1087 944 opacity 0.000458716997 808 729 1287 1233 opacity 0.000504494004 2206 847 3014 1694 opacity 0.000565528986 612 1305 1217 1620 opacity 0.000617026992 891 439 1444 947 opacity 0.000651835988 2425 632 2602 791 opacity 0.000717163028 644 368 1617 1196 opacity 0.000721930992 644 1352 1020 1576 opacity 0.000724792015 840 620 1185 1009 opacity 0.000809669029 573 1081 1578 1760 opacity 0.000829697005 2480 1268 2873 1570 opacity 0.000911712996 2465 595 2598 748 opacity 0.000941277016 2421 1012 2826 1451 opacity 0.001011849963 2288 663 2806 1402 opacity 0.001034740009 734 1236 1456 1666 opacity 0.00104045996 1028 978 1527 1557 opacity 0.001422879985 1923 1233 2551 1620 opacity 0.001513479976 2292 1106 2900 1616 opacity 0.001650810009 667 1380 883 1539 opacity 0.001734729973 675 738 1083 1286 opacity 0.001738550025 632 850 1103 1557 opacity 0.001778600039 2586 1308 2853 1514 opacity 0.002048490103 522 567 1503 1592 opacity 0.002376559889 828 760 1091 1059 opacity 0.003852840047 2488 648 2614 772 opacity 0.004192349967 785 573 1448 1327 opacity 0.005653379951 671 1149 1326 1557 opacity 0.005668640137 1923 1190 2912 1725 opacity 0.008018489927 797 517 1275 1081 opacity 0.009941100143 714 881 1413 1601 opacity 0.011283899657 2041 424 2833 1539 opacity 0.022415200248 938 1159 1425 1545 opacity 0.027938799933 691 642 1240 1476 opacity 0.029479999095 2410 785 2888 1545 opacity 0.166748002172 761 695 1138 1131 opacity 0.207763999701 2025 934 2873 1601 none 0.0455543279647827 0 0 1 1,0.0455543279647827
1ff307ae0df6_image,opacity 0.000100851001 2058 1106 2397 1532 opacity 0.000104188999 513 1181 933 1492 opacity 0.000113904003 2102 1374 2353 1643 opacity 0.000115335002 774 263 1283 713 opacity 0.000119627002 2264 1390 2478 1677 opacity 0.000120878001 808 662 1040 900 opacity 0.000123620004 708 565 929 822 opacity 0.000126362007 2124 749 2382 1136 opacity 0.000128387997 1021 447 1320 1012 opacity 0.000128864995 2024 634 2301 888 opacity 0.000131606997 446 819 797 1414 opacity 0.000132799003 0 822 88 1474 opacity 0.000135063994 2323 504 2670 1112 opacity 0.000153779998 0 196 107 1106 opacity 0.000156522001 1851 779 2264 1396 opacity 0.000158548006 1932 429 2330 888 opacity 0.000159502 1862 1217 2791 1951 opacity 0.000165581994 690 677 988 1036 opacity 0.000167966005 1766 970 2224 1595 opacity 0.000170707994 465 299 1025 1217 opacity 0.000174403001 1988 683 2172 840 opacity 0.000182509 2699 1106 2825 1574 opacity 0.000206113007 2744 595 2832 1263 opacity 0.000207781995 2072 1305 2323 1574 opacity 0.000215649998 2681 468 2832 1516 opacity 0.000216246 2205 1148 2426 1535 opacity 0.000217199005 597 813 911 1236 opacity 0.000220536996 2183 810 2456 1480 opacity 0.000226735996 966 1178 1375 1574 opacity 0.000228881996 996 719 1350 1335 opacity 0.00023818 2246 1115 2585 1740 opacity 0.000239015004 1951 822 2648 1725 opacity 0.000248194003 0 157 188 1299 opacity 0.000267744006 2028 492 2485 1402 opacity 0.000281096 2021 0 2832 471 opacity 0.000286341005 1010 332 1339 749 opacity 0.000293493009 2220 1305 2412 1522 opacity 0.000309944007 2249 523 2758 1692 opacity 0.000321864994 1704 320 2412 1048 opacity 0.000340222992 2201 1344 2430 1631 opacity 0.000380515994 653 465 1003 873 opacity 0.000386 981 1021 1346 1414 opacity 0.000433921989 2058 649 2360 1048 opacity 0.000434637011 1925 598 2235 897 opacity 0.000472784013 579 1112 811 1290 opacity 0.000479220995 1766 577 2113 1006 opacity 0.000545979012 719 353 1250 903 opacity 0.000551700999 1766 329 2176 837 opacity 0.000596522994 502 1136 808 1411 opacity 0.000607013993 793 372 1342 1329 opacity 0.000626087014 1670 1296 2323 1722 opacity 0.000720978016 642 601 944 924 opacity 0.00073194498 575 1199 1372 1668 opacity 0.000754355977 918 384 1291 843 opacity 0.000894546974 1770 504 2235 1335 opacity 0.000921248982 2227 1405 2522 1806 opacity 0.001021389966 1910 822 2397 1553 opacity 0.001058580005 844 894 1328 1377 opacity 0.001075739972 1914 526 2397 1142 opacity 0.001134869992 2058 1263 2581 1837 opacity 0.001383780036 2131 1226 2441 1607 opacity 0.001458170009 538 939 856 1338 opacity 0.001490590046 664 444 1114 1066 opacity 0.001695630024 2131 577 2559 1671 opacity 0.002435680013 472 1160 1180 1535 opacity 0.002719880082 535 568 937 1311 opacity 0.002788539976 796 1121 1328 1474 opacity 0.002790449886 1663 1103 2574 1782 opacity 0.003412249964 1818 471 2227 943 opacity 0.003427509917 1829 1142 2390 1634 opacity 0.003444670001 454 921 1375 1580 opacity 0.004913330078 704 571 1062 949 opacity 0.00572586013 730 628 981 876 opacity 0.006397250108 553 1124 915 1344 opacity 0.011833200231 546 846 1033 1371 opacity 0.012954699807 2106 982 2463 1664 opacity 0.013648999855 2176 1272 2500 1728 opacity 0.037811301649 1836 465 2441 1661 opacity 0.050292998552 542 1057 1261 1435 opacity 0.06216429919 586 462 1209 1356 opacity 0.073120102286 1943 1269 2460 1698 none 0.2676891386508941 0 0 1 1,0.2676891386508941
b5e287db5781_image,opacity 0.000100791003 2743 2294 3076 2680 opacity 0.000101566002 2898 995 3441 1803 opacity 0.000105917003 914 827 1735 1962 opacity 0.000113665999 826 1217 1336 1917 opacity 0.000118076998 338 1776 1729 3129 opacity 0.000121653 3048 1340 3691 2798 opacity 0.000123024001 1324 1635 1873 2798 opacity 0.000136375005 737 2425 1557 3070 opacity 0.000141024997 560 1817 1147 2752 opacity 0.000141858996 1485 1621 1757 1907 opacity 0.000154495006 1258 1163 1879 2121 opacity 0.000158905998 2732 1417 3403 2453 opacity 0.000167370003 1158 2334 1751 2988 opacity 0.000168680999 2339 2348 3259 3356 opacity 0.000172137996 859 877 1374 1617 opacity 0.000172496002 1225 1640 1757 2171 opacity 0.000178814007 3026 990 3403 1481 opacity 0.000188588994 2549 2007 3103 2680 opacity 0.000194787994 2876 1876 3685 2993 opacity 0.000259875989 2715 1935 3275 2548 opacity 0.000341176987 2106 0 3048 577 opacity 0.000368356996 1419 1590 1812 2003 opacity 0.000377177988 471 3143 720 3433 opacity 0.000436067989 3026 1408 3458 2139 opacity 0.000473021995 743 1008 1230 1844 opacity 0.000480652001 2372 1935 3137 2943 opacity 0.00053071999 853 1031 1795 2630 opacity 0.000593185017 726 1013 1463 2353 opacity 0.00061654998 1153 1880 1784 2884 opacity 0.000644207001 560 1917 1419 2998 opacity 0.000706196006 909 2157 1696 2943 opacity 0.000710010994 3159 1072 3436 1453 opacity 0.000711440982 2815 2026 3425 2666 opacity 0.000789641985 2699 2171 3203 2798 opacity 0.000798224995 626 1576 1092 2407 opacity 0.000928402005 2483 1462 3851 2988 opacity 0.000968455977 2566 1621 3231 2670 opacity 0.001016619965 1380 1453 1834 2189 opacity 0.001113889972 3081 1108 3491 1980 opacity 0.001146320021 2738 1903 3081 2221 opacity 0.001279830001 698 1244 1186 2121 opacity 0.001325609977 2660 2216 3292 3188 opacity 0.001420969958 720 1540 1613 2870 opacity 0.001751899952 2776 1980 3031 2189 opacity 0.001770019997 2671 1735 3137 2434 opacity 0.002113339957 2510 949 3464 2770 opacity 0.002283100039 637 1326 1236 2584 opacity 0.002357480116 1225 1426 1812 2498 opacity 0.003644939978 2954 1149 3530 2516 opacity 0.005283359904 2449 1994 3536 3138 opacity 0.010246300139 2726 1630 3513 2839 opacity 0.075378403068 2616 1971 3331 2870 none 0.0934462904930114 0 0 1 1,0.0934462904930114
07c552c36da3_image,opacity 0.000103532999 2248 717 2423 906 opacity 0.000112711998 683 767 818 916 opacity 0.000143408994 2176 1865 2724 2268 opacity 0.000154972004 727 1045 1072 1402 opacity 0.000163435994 461 1527 969 1997 opacity 0.000175833993 786 988 1227 1395 opacity 0.000176786998 95 1593 1072 2367 opacity 0.000189423998 2113 1560 2617 2017 opacity 0.000193476997 651 727 1037 1263 opacity 0.000221013994 548 1746 818 2036 opacity 0.000235319007 620 1144 1060 1898 opacity 0.000241040994 949 1798 1394 2238 opacity 0.000255585008 683 820 806 942 opacity 0.000261067995 580 1428 1104 2036 opacity 0.000285624992 687 979 937 1236 opacity 0.000333308999 2335 1441 2724 2109 opacity 0.000334262993 385 1359 858 2103 opacity 0.000364542007 433 959 949 1970 opacity 0.000401734986 862 1481 1334 2050 opacity 0.000404118997 2228 1078 2669 2030 opacity 0.000465869991 1930 893 2565 2033 opacity 0.000465869991 326 1587 755 2162 opacity 0.000508785015 1874 1465 2411 2017 opacity 0.000530242978 2367 1739 2740 2215 opacity 0.000543594011 604 1673 1199 2056 opacity 0.000597000006 278 807 1259 2129 opacity 0.000831604004 536 979 870 1319 opacity 0.000866413 723 939 1072 1276 opacity 0.000927924993 715 1055 1318 2030 opacity 0.000943184015 743 1713 1342 2159 opacity 0.001173970057 1827 1666 2359 2175 opacity 0.001327509992 385 1729 1263 2351 opacity 0.001786230016 580 955 1056 1636 opacity 0.002061839914 2033 1332 2653 2086 opacity 0.002069470007 556 846 981 1355 opacity 0.003921510186 1815 1587 2800 2308 opacity 0.003929140046 357 1726 886 2288 opacity 0.00978851039 485 1554 1283 2146 opacity 0.012313799933 2137 1683 2704 2182 opacity 0.019989000633 473 1170 1172 2089 opacity 0.024734500796 631 1005 993 1319 opacity 0.055084198713 1926 1630 2550 2099 opacity 0.0625 425 1666 1033 2116 none 0.6115702405571938 0 0 1 1,0.6115702405571938
c26e3ae08056_image,opacity 0.000102639002 525 787 711 1184 opacity 0.000102758 552 815 676 1001 opacity 0.000105022998 449 1355 990 1919 opacity 0.000106095998 958 127 1303 604 opacity 0.000106156003 1065 799 1192 946 opacity 0.000107884 898 866 1288 1749 opacity 0.000110148998 278 2953 640 3052 opacity 0.000110269 846 0 1284 95 opacity 0.000112711998 2249 1240 2710 2027 opacity 0.000114440998 2210 1772 2671 2186 opacity 0.000114798997 580 1192 854 1502 opacity 0.000117659998 2194 743 2448 1232 opacity 0.000120222998 1574 2849 2543 3052 opacity 0.000121712997 1828 1681 2337 2098 opacity 0.000124334998 556 676 795 1049 opacity 0.000132799003 1657 405 2647 2023 opacity 0.000138998003 815 1375 1343 1979 opacity 0.000139116994 628 203 1248 1764 opacity 0.000145197002 668 624 894 982 opacity 0.000148653999 64 2893 751 3052 opacity 0.000148773004 2146 584 2384 878 opacity 0.000152349006 536 1033 894 1613 opacity 0.000154852998 1796 1582 2472 2217 opacity 0.000156402995 87 1089 1089 2202 opacity 0.000168800005 624 703 842 997 opacity 0.000171423002 2229 1419 2448 1665 opacity 0.000171541993 0 76 234 1057 opacity 0.000176906993 453 926 791 1689 opacity 0.000179052004 664 215 1117 644 opacity 0.000185013007 493 827 743 1399 opacity 0.000188827995 1423 2702 2519 3052 opacity 0.000193953994 2194 731 2559 1772 opacity 0.000195265005 2043 1391 2512 1947 opacity 0.000199795002 525 2853 1447 3052 opacity 0.000204324999 624 330 731 465 opacity 0.000210047001 1673 238 2015 668 opacity 0.000210761995 461 2694 1474 3052 opacity 0.000232696999 2305 1828 2988 3052 opacity 0.000280142005 322 1311 755 2134 opacity 0.000293254998 493 584 914 1641 opacity 0.000321627012 580 1252 1105 1836 opacity 0.000529766025 1963 620 2512 1864 opacity 0.000574589008 934 266 1248 711 opacity 0.000576496008 2194 1292 2535 1788 opacity 0.000635146978 1828 1021 2472 1979 opacity 0.000649451977 370 1625 811 2182 opacity 0.00083494198 1947 1701 2567 2138 opacity 0.00101757003 1784 1419 2301 2039 opacity 0.001228329958 362 993 926 1995 opacity 0.001535419957 449 624 1113 1919 opacity 0.001567839994 2122 1073 2575 1943 opacity 0.001840590034 755 127 1224 584 opacity 0.002473830013 2162 1470 2671 2146 opacity 0.005008699838 358 1450 1121 2138 opacity 0.005889889784 743 1069 1264 1908 opacity 0.010894799605 640 1407 1196 1947 opacity 0.013198900037 1904 1351 2603 2102 opacity 0.106812000275 445 1176 1192 2019 none 0.842051774263382 0 0 1 1,0.842051774263382
